po_line_id,po_id,line_number,product_id,ordered_qty,received_qty,unit_cost,line_base_cost,discount_pct,tax_rate_pct,created_at,po_number,order_date,expected_delivery_date,actual_delivery_date,status,currency_code,store_id,created_by,supplier_id,supplier_name,supplier_code,product_sku,product_name,category
1226,225,6,85,71,65,14.21,1008.91,0.0,8.0,2025-02-18 16:00:00,PO-00225,2025-02-18,2025-02-23,2025-02-26,RECEIVED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00085,PureGlow Body Wash,Personal Care
1227,225,7,82,290,290,2.46,713.4,3.0,8.0,2025-02-18 16:00:00,PO-00225,2025-02-18,2025-02-23,2025-02-26,RECEIVED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00082,CrunchyBite Trail Mix,Snacks
1228,226,1,11,75,72,8.95,671.25,5.0,8.0,2025-02-25 17:00:00,PO-00226,2025-02-25,2025-03-03,2025-03-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00011,CleanHome Paper Towels,Household
1229,226,2,59,69,63,5.24,361.56,2.0,8.0,2025-02-25 10:00:00,PO-00226,2025-02-25,2025-03-03,2025-03-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00059,PureGlow Shampoo,Personal Care
1230,226,3,144,82,78,20.69,1696.58,5.0,8.0,2025-02-25 14:00:00,PO-00226,2025-02-25,2025-03-03,2025-03-03,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00144,MeadowFresh Yogurt,Dairy
1231,227,1,105,39,36,7.58,295.62,2.0,8.0,2025-02-25 08:00:00,PO-00227,2025-02-25,2025-03-10,2025-03-10,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00105,FrostyFoods Ice Cream,Frozen
1232,227,2,46,194,179,18.58,3604.52,3.0,8.0,2025-02-25 09:00:00,PO-00227,2025-02-25,2025-03-10,2025-03-10,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00046,ThirstQuench Apple Juice,Beverages
1233,227,3,33,90,85,11.22,1009.8,0.0,8.0,2025-02-25 13:00:00,PO-00227,2025-02-25,2025-03-10,2025-03-10,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00033,GoldenLoaf White Bread,Bakery
1234,227,4,64,31,30,31.42,974.02,0.0,8.0,2025-02-25 12:00:00,PO-00227,2025-02-25,2025-03-10,2025-03-10,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00064,SeaHarvest Salmon Fillet,Seafood
1235,228,1,96,98,94,1.99,195.02,3.0,8.0,2025-02-25 12:00:00,PO-00228,2025-02-25,2025-03-11,2025-03-12,SENT,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00096,FarmHouse Yogurt,Dairy
1236,228,2,118,101,93,6.3,636.3,0.0,8.0,2025-02-25 08:00:00,PO-00228,2025-02-25,2025-03-11,2025-03-12,SENT,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00118,MeadowFresh Milk,Dairy
1237,228,3,18,53,51,4.91,260.23,2.0,8.0,2025-02-25 10:00:00,PO-00228,2025-02-25,2025-03-11,2025-03-12,SENT,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00018,MilkyWay Yogurt,Dairy
1238,228,4,136,75,73,5.7,427.5,5.0,8.0,2025-02-25 16:00:00,PO-00228,2025-02-25,2025-03-11,2025-03-12,SENT,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00136,MeadowFresh Milk,Dairy
1239,228,5,78,66,64,23.61,1558.26,0.0,8.0,2025-02-25 12:00:00,PO-00228,2025-02-25,2025-03-11,2025-03-12,SENT,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00078,ButcherSelect Chicken Breast,Meat
1240,228,6,123,16,16,24.16,386.56,5.0,8.0,2025-02-25 10:00:00,PO-00228,2025-02-25,2025-03-11,2025-03-12,SENT,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00123,PureGlow Hand Soap,Personal Care
1241,229,1,81,86,81,19.2,1651.2,2.0,8.0,2025-03-03 16:00:00,PO-00229,2025-03-03,2025-03-17,2025-03-18,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00081,ThirstQuench Cola,Beverages
1242,229,2,103,56,52,15.93,892.08,5.0,8.0,2025-03-03 11:00:00,PO-00229,2025-03-03,2025-03-17,2025-03-18,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00103,ArcticFresh Frozen Pizza,Frozen
1243,229,3,61,59,57,11.04,651.36,0.0,8.0,2025-03-03 14:00:00,PO-00229,2025-03-03,2025-03-17,2025-03-18,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00061,FrostyFoods Frozen Pizza,Frozen
1244,229,4,10,60,59,12.6,756.0,0.0,8.0,2025-03-03 11:00:00,PO-00229,2025-03-03,2025-03-17,2025-03-18,RECEIVED,SGD,1,inventory.bot,3,Pacific Beverages & Co.,PACIFI-003,SKU-00010,DailyBake Muffins,Bakery
1245,230,1,113,56,51,8.43,472.08,5.0,8.0,2025-03-03 16:00:00,PO-00230,2025-03-03,2025-03-14,2025-03-16,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00113,SeaHarvest Salmon Fillet,Seafood
1246,230,2,26,123,112,4.21,517.83,0.0,8.0,2025-03-03 08:00:00,PO-00230,2025-03-03,2025-03-14,2025-03-16,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00026,FarmHouse Milk,Dairy
1247,230,3,33,74,72,11.69,865.06,0.0,8.0,2025-03-03 16:00:00,PO-00230,2025-03-03,2025-03-14,2025-03-16,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00033,GoldenLoaf White Bread,Bakery
1248,230,4,64,53,51,32.92,1744.76,0.0,8.0,2025-03-03 16:00:00,PO-00230,2025-03-03,2025-03-14,2025-03-16,RECEIVED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00064,SeaHarvest Salmon Fillet,Seafood
1249,231,1,33,41,38,10.97,449.77,5.0,8.0,2025-03-04 11:00:00,PO-00231,2025-03-04,2025-03-12,2025-03-11,CLOSED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00033,GoldenLoaf White Bread,Bakery
1250,231,2,69,89,88,2.48,220.72,0.0,8.0,2025-03-04 12:00:00,PO-00231,2025-03-04,2025-03-12,2025-03-11,CLOSED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00069,FrostyFoods Frozen Pizza,Frozen
1251,231,3,40,94,87,1.74,163.56,5.0,8.0,2025-03-04 17:00:00,PO-00231,2025-03-04,2025-03-12,2025-03-11,CLOSED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00040,MeadowFresh Butter,Dairy
1252,231,4,105,70,65,7.23,506.1,5.0,8.0,2025-03-04 16:00:00,PO-00231,2025-03-04,2025-03-12,2025-03-11,CLOSED,SGD,1,inventory.bot,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00105,FrostyFoods Ice Cream,Frozen
1253,232,1,140,29,27,20.6,597.4,5.0,8.0,2025-03-04 10:00:00,PO-00232,2025-03-04,2025-03-07,2025-03-08,RECEIVED,SGD,1,inventory.bot,10,Harmony Personal Care,HARMON-010,SKU-00140,BlueOcean Squid Rings,Seafood
1254,232,2,110,66,62,10.19,672.54,2.0,8.0,2025-03-04 11:00:00,PO-00232,2025-03-04,2025-03-07,2025-03-08,RECEIVED,SGD,1,inventory.bot,10,Harmony Personal Care,HARMON-010,SKU-00110,HarmonyCare Hand Soap,Personal Care
1255,232,3,85,25,24,14.79,369.75,2.0,8.0,2025-03-04 09:00:00,PO-00232,2025-03-04,2025-03-07,2025-03-08,RECEIVED,SGD,1,inventory.bot,10,Harmony Personal Care,HARMON-010,SKU-00085,PureGlow Body Wash,Personal Care
1256,233,1,40,78,74,1.73,134.94,0.0,8.0,2025-03-11 09:00:00,PO-00233,2025-03-11,2025-03-17,2025-03-19,CLOSED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00040,MeadowFresh Butter,Dairy
1257,233,2,122,71,69,16.91,1200.61,0.0,8.0,2025-03-11 13:00:00,PO-00233,2025-03-11,2025-03-17,2025-03-19,CLOSED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00122,PureGlow Shampoo,Personal Care
1258,233,3,64,57,54,32.11,1830.27,5.0,8.0,2025-03-11 11:00:00,PO-00233,2025-03-11,2025-03-17,2025-03-19,CLOSED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00064,SeaHarvest Salmon Fillet,Seafood
1259,234,1,1,50,47,5.62,281.0,5.0,8.0,2025-03-11 10:00:00,PO-00234,2025-03-11,2025-03-14,2025-03-14,RECEIVED,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00001,SparklePro Laundry Detergent,Household
1260,234,2,78,56,55,24.32,1361.92,2.0,8.0,2025-03-11 16:00:00,PO-00234,2025-03-11,2025-03-14,2025-03-14,RECEIVED,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00078,ButcherSelect Chicken Breast,Meat
1261,234,3,118,126,125,6.67,840.42,2.0,8.0,2025-03-11 10:00:00,PO-00234,2025-03-11,2025-03-14,2025-03-14,RECEIVED,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00118,MeadowFresh Milk,Dairy
1262,234,4,136,45,45,5.69,256.05,0.0,8.0,2025-03-11 10:00:00,PO-00234,2025-03-11,2025-03-14,2025-03-14,RECEIVED,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00136,MeadowFresh Milk,Dairy
1263,234,5,117,64,61,12.56,803.84,0.0,8.0,2025-03-11 08:00:00,PO-00234,2025-03-11,2025-03-14,2025-03-14,RECEIVED,SGD,1,inventory.bot,8,CleanHome Household Products,CLEANH-008,SKU-00117,FrostyFoods Fish Fillets,Frozen
1264,235,1,81,103,99,19.93,2052.79,0.0,8.0,2025-03-17 11:00:00,PO-00235,2025-03-17,2025-03-24,2025-03-25,CLOSED,SGD,1,system.auto,3,Pacific Beverages & Co.,PACIFI-003,SKU-00081,ThirstQuench Cola,Beverages
1265,235,2,103,55,54,16.63,914.65,5.0,8.0,2025-03-17 11:00:00,PO-00235,2025-03-17,2025-03-24,2025-03-25,CLOSED,SGD,1,system.auto,3,Pacific Beverages & Co.,PACIFI-003,SKU-00103,ArcticFresh Frozen Pizza,Frozen
1266,235,3,10,74,68,12.69,939.06,0.0,8.0,2025-03-17 16:00:00,PO-00235,2025-03-17,2025-03-24,2025-03-25,CLOSED,SGD,1,system.auto,3,Pacific Beverages & Co.,PACIFI-003,SKU-00010,DailyBake Muffins,Bakery
1267,235,4,145,69,63,1.03,71.07,3.0,8.0,2025-03-17 10:00:00,PO-00235,2025-03-17,2025-03-24,2025-03-25,CLOSED,SGD,1,system.auto,3,Pacific Beverages & Co.,PACIFI-003,SKU-00145,GreenFields Tomatoes,Produce
1268,235,5,86,44,40,2.67,117.48,0.0,8.0,2025-03-17 11:00:00,PO-00235,2025-03-17,2025-03-24,2025-03-25,CLOSED,SGD,1,system.auto,3,Pacific Beverages & Co.,PACIFI-003,SKU-00086,HarmonyCare Toothpaste,Personal Care
1269,236,1,26,75,71,4.23,317.25,2.0,8.0,2025-03-17 08:00:00,PO-00236,2025-03-17,2025-03-26,2025-03-29,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00026,FarmHouse Milk,Dairy
1270,236,2,113,29,26,8.31,240.99,0.0,8.0,2025-03-17 14:00:00,PO-00236,2025-03-17,2025-03-26,2025-03-29,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00113,SeaHarvest Salmon Fillet,Seafood
1271,236,3,46,103,96,18.16,1870.48,0.0,8.0,2025-03-17 08:00:00,PO-00236,2025-03-17,2025-03-26,2025-03-29,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00046,ThirstQuench Apple Juice,Beverages
1272,236,4,33,26,25,11.21,291.46,0.0,8.0,2025-03-17 15:00:00,PO-00236,2025-03-17,2025-03-26,2025-03-29,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00033,GoldenLoaf White Bread,Bakery
1273,236,5,133,55,54,8.82,485.1,0.0,8.0,2025-03-17 12:00:00,PO-00236,2025-03-17,2025-03-26,2025-03-29,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00133,GoldenLoaf White Bread,Bakery
1274,236,6,72,82,77,17.97,1473.54,0.0,8.0,2025-03-17 08:00:00,PO-00236,2025-03-17,2025-03-26,2025-03-29,RECEIVED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00072,FrostyFoods Frozen Peas,Frozen
1275,237,1,89,23,21,15.48,356.04,0.0,8.0,2025-03-18 08:00:00,PO-00237,2025-03-18,2025-03-24,2025-03-25,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00089,GardenFresh Tomatoes,Produce
1276,237,2,139,108,108,10.59,1143.72,0.0,8.0,2025-03-18 11:00:00,PO-00237,2025-03-18,2025-03-24,2025-03-25,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00139,MilkyWay Milk,Dairy
1277,237,3,126,154,153,16.59,2554.86,3.0,8.0,2025-03-18 17:00:00,PO-00237,2025-03-18,2025-03-24,2025-03-25,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00126,ThirstQuench Orange Juice,Beverages
1278,237,4,112,107,100,15.94,1705.58,0.0,8.0,2025-03-18 16:00:00,PO-00237,2025-03-18,2025-03-24,2025-03-25,RECEIVED,SGD,1,inventory.bot,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00112,CleanHome Laundry Detergent,Household
1279,238,1,35,72,65,14.1,1015.2,0.0,8.0,2025-03-24 14:00:00,PO-00238,2025-03-24,2025-04-04,2025-04-05,SENT,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00035,PureGlow Hand Soap,Personal Care
1280,238,2,36,39,38,16.31,636.09,3.0,8.0,2025-03-24 16:00:00,PO-00238,2025-03-24,2025-04-04,2025-04-05,SENT,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00036,MeadowFresh Cheese,Dairy
1281,238,3,91,17,17,15.43,262.31,0.0,8.0,2025-03-24 10:00:00,PO-00238,2025-03-24,2025-04-04,2025-04-05,SENT,SGD,1,store.manager,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00091,PrimeChoice Chicken Breast,Meat
1282,239,1,11,119,112,8.94,1063.86,0.0,8.0,2025-03-24 08:00:00,PO-00239,2025-03-24,2025-03-28,2025-03-28,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00011,CleanHome Paper Towels,Household
1283,239,2,50,28,27,2.19,61.32,0.0,8.0,2025-03-24 16:00:00,PO-00239,2025-03-24,2025-03-28,2025-03-28,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00050,GardenFresh Lettuce,Produce
1284,239,3,98,91,86,20.27,1844.57,0.0,8.0,2025-03-24 12:00:00,PO-00239,2025-03-24,2025-03-28,2025-03-28,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00098,MeadowFresh Yogurt,Dairy
1285,239,4,119,48,45,2.72,130.56,0.0,8.0,2025-03-24 10:00:00,PO-00239,2025-03-24,2025-03-28,2025-03-28,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00119,FrostyFoods Frozen Peas,Frozen
1286,239,5,75,48,43,11.1,532.8,0.0,8.0,2025-03-24 10:00:00,PO-00239,2025-03-24,2025-03-28,2025-03-28,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00075,FrostyFoods Frozen Pizza,Frozen
1287,239,6,62,91,90,3.21,292.11,0.0,8.0,2025-03-24 11:00:00,PO-00239,2025-03-24,2025-03-28,2025-03-28,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00062,SparklePro Trash Bags,Household
1288,239,7,114,46,44,17.51,805.46,0.0,8.0,2025-03-24 17:00:00,PO-00239,2025-03-24,2025-03-28,2025-03-28,CLOSED,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00114,FrostyFoods Frozen Pizza,Frozen
1289,240,1,33,100,98,11.78,1178.0,0.0,8.0,2025-03-24 12:00:00,PO-00240,2025-03-24,2025-04-02,2025-04-05,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00033,GoldenLoaf White Bread,Bakery
1290,240,2,125,29,27,5.5,159.5,5.0,8.0,2025-03-24 17:00:00,PO-00240,2025-03-24,2025-04-02,2025-04-05,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00125,GreenFields Apples,Produce
1291,240,3,105,33,32,7.51,247.83,5.0,8.0,2025-03-24 12:00:00,PO-00240,2025-03-24,2025-04-02,2025-04-05,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00105,FrostyFoods Ice Cream,Frozen
1292,240,4,64,50,48,32.74,1637.0,2.0,8.0,2025-03-24 11:00:00,PO-00240,2025-03-24,2025-04-02,2025-04-05,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00064,SeaHarvest Salmon Fillet,Seafood
1293,240,5,40,73,68,1.8,131.4,2.0,8.0,2025-03-24 10:00:00,PO-00240,2025-03-24,2025-04-02,2025-04-05,RECEIVED,SGD,1,store.manager,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00040,MeadowFresh Butter,Dairy
1294,241,1,115,82,82,1.4,114.8,0.0,8.0,2025-03-25 08:00:00,PO-00241,2025-03-25,2025-04-04,2025-04-04,RECEIVED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00115,GoldenLoaf Muffins,Bakery
1295,241,2,63,99,91,3.78,374.22,2.0,8.0,2025-03-25 17:00:00,PO-00241,2025-03-25,2025-04-04,2025-04-04,RECEIVED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00063,CleanHome Trash Bags,Household
1296,241,3,58,31,28,12.13,376.03,0.0,8.0,2025-03-25 15:00:00,PO-00241,2025-03-25,2025-04-04,2025-04-04,RECEIVED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00058,GardenFresh Tomatoes,Produce
1297,241,4,24,143,130,8.25,1179.75,5.0,8.0,2025-03-25 08:00:00,PO-00241,2025-03-25,2025-04-04,2025-04-04,RECEIVED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00024,CoolSip Green Tea,Beverages
1298,241,5,65,27,25,13.17,355.59,0.0,8.0,2025-03-25 08:00:00,PO-00241,2025-03-25,2025-04-04,2025-04-04,RECEIVED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00065,ButcherSelect Pork Chops,Meat
1299,241,6,17,31,29,9.53,295.43,0.0,8.0,2025-03-25 17:00:00,PO-00241,2025-03-25,2025-04-04,2025-04-04,RECEIVED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00017,ButcherSelect Chicken Breast,Meat
1300,241,7,28,43,42,0.86,36.98,0.0,8.0,2025-03-25 16:00:00,PO-00241,2025-03-25,2025-04-04,2025-04-04,RECEIVED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00028,CitrusBurst Cola,Beverages
1301,241,8,87,63,62,1.14,71.82,0.0,8.0,2025-03-25 15:00:00,PO-00241,2025-03-25,2025-04-04,2025-04-04,RECEIVED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00087,DailyBake Muffins,Bakery
1302,242,1,35,20,18,13.64,272.8,3.0,8.0,2025-03-31 14:00:00,PO-00242,2025-03-31,2025-04-03,2025-04-06,RECEIVED,SGD,1,system.auto,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00035,PureGlow Hand Soap,Personal Care
1303,242,2,39,38,34,1.51,57.38,0.0,8.0,2025-03-31 14:00:00,PO-00242,2025-03-31,2025-04-03,2025-04-06,RECEIVED,SGD,1,system.auto,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00039,FrostyFoods Ice Cream,Frozen
1304,242,3,89,48,44,15.34,736.32,0.0,8.0,2025-03-31 14:00:00,PO-00242,2025-03-31,2025-04-03,2025-04-06,RECEIVED,SGD,1,system.auto,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00089,GardenFresh Tomatoes,Produce
1305,242,4,95,121,120,3.88,469.48,0.0,8.0,2025-03-31 15:00:00,PO-00242,2025-03-31,2025-04-03,2025-04-06,RECEIVED,SGD,1,system.auto,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00095,FarmHouse Yogurt,Dairy
1306,242,5,20,53,53,12.62,668.86,0.0,8.0,2025-03-31 13:00:00,PO-00242,2025-03-31,2025-04-03,2025-04-06,RECEIVED,SGD,1,system.auto,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00020,FarmHouse Yogurt,Dairy
1307,242,6,91,24,23,15.35,368.4,0.0,8.0,2025-03-31 08:00:00,PO-00242,2025-03-31,2025-04-03,2025-04-06,RECEIVED,SGD,1,system.auto,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00091,PrimeChoice Chicken Breast,Meat
1308,243,1,81,113,106,18.71,2114.23,2.0,8.0,2025-03-31 13:00:00,PO-00243,2025-03-31,2025-04-05,2025-04-07,RECEIVED,SGD,1,store.manager,3,Pacific Beverages & Co.,PACIFI-003,SKU-00081,ThirstQuench Cola,Beverages
1309,243,2,101,87,85,14.71,1279.77,0.0,8.0,2025-03-31 08:00:00,PO-00243,2025-03-31,2025-04-05,2025-04-07,RECEIVED,SGD,1,store.manager,3,Pacific Beverages & Co.,PACIFI-003,SKU-00101,SparklePro Dishwashing Liquid,Household
1310,243,3,80,284,282,3.15,894.6,5.0,8.0,2025-03-31 10:00:00,PO-00243,2025-03-31,2025-04-05,2025-04-07,RECEIVED,SGD,1,store.manager,3,Pacific Beverages & Co.,PACIFI-003,SKU-00080,CrunchyBite Potato Chips,Snacks
1311,243,4,103,60,55,15.96,957.6,2.0,8.0,2025-03-31 09:00:00,PO-00243,2025-03-31,2025-04-05,2025-04-07,RECEIVED,SGD,1,store.manager,3,Pacific Beverages & Co.,PACIFI-003,SKU-00103,ArcticFresh Frozen Pizza,Frozen
1312,244,1,45,182,176,1.12,203.84,5.0,8.0,2025-03-31 13:00:00,PO-00244,2025-03-31,2025-04-09,2025-04-10,RECEIVED,SGD,1,inventory.bot,4,Golden Harvest Grocers,GOLDEN-004,SKU-00045,HappySnacks Potato Chips,Snacks
1313,244,2,14,55,54,16.14,887.7,0.0,8.0,2025-03-31 14:00:00,PO-00244,2025-03-31,2025-04-09,2025-04-10,RECEIVED,SGD,1,inventory.bot,4,Golden Harvest Grocers,GOLDEN-004,SKU-00014,CleanHome Paper Towels,Household
1314,244,3,6,73,70,15.36,1121.28,2.0,8.0,2025-03-31 16:00:00,PO-00244,2025-03-31,2025-04-09,2025-04-10,RECEIVED,SGD,1,inventory.bot,4,Golden Harvest Grocers,GOLDEN-004,SKU-00006,GoldenLoaf White Bread,Bakery
1315,244,4,48,78,73,15.31,1194.18,2.0,8.0,2025-03-31 16:00:00,PO-00244,2025-03-31,2025-04-09,2025-04-10,RECEIVED,SGD,1,inventory.bot,4,Golden Harvest Grocers,GOLDEN-004,SKU-00048,SparklePro Laundry Detergent,Household
1316,244,5,90,43,42,12.0,516.0,0.0,8.0,2025-03-31 11:00:00,PO-00244,2025-03-31,2025-04-09,2025-04-10,RECEIVED,SGD,1,inventory.bot,4,Golden Harvest Grocers,GOLDEN-004,SKU-00090,PrimeChoice Minced Beef,Meat
1317,244,6,52,280,252,15.3,4284.0,0.0,8.0,2025-03-31 09:00:00,PO-00244,2025-03-31,2025-04-09,2025-04-10,RECEIVED,SGD,1,inventory.bot,4,Golden Harvest Grocers,GOLDEN-004,SKU-00052,SnackTime Potato Chips,Snacks
1318,245,1,117,48,43,11.79,565.92,5.0,8.0,2025-04-01 10:00:00,PO-00245,2025-04-01,2025-04-06,2025-04-09,CLOSED,SGD,1,procurement.mgr,8,CleanHome Household Products,CLEANH-008,SKU-00117,FrostyFoods Fish Fillets,Frozen
1319,245,2,142,82,80,3.17,259.94,2.0,8.0,2025-04-01 13:00:00,PO-00245,2025-04-01,2025-04-06,2025-04-09,CLOSED,SGD,1,procurement.mgr,8,CleanHome Household Products,CLEANH-008,SKU-00142,FarmHouse Cheese,Dairy
1320,245,3,78,21,20,24.05,505.05,0.0,8.0,2025-04-01 15:00:00,PO-00245,2025-04-01,2025-04-06,2025-04-09,CLOSED,SGD,1,procurement.mgr,8,CleanHome Household Products,CLEANH-008,SKU-00078,ButcherSelect Chicken Breast,Meat
1321,245,4,99,143,137,14.69,2100.67,0.0,8.0,2025-04-01 13:00:00,PO-00245,2025-04-01,2025-04-06,2025-04-09,CLOSED,SGD,1,procurement.mgr,8,CleanHome Household Products,CLEANH-008,SKU-00099,FarmHouse Butter,Dairy
1322,245,5,121,38,35,4.85,184.3,3.0,8.0,2025-04-01 14:00:00,PO-00245,2025-04-01,2025-04-06,2025-04-09,CLOSED,SGD,1,procurement.mgr,8,CleanHome Household Products,CLEANH-008,SKU-00121,GardenFresh Apples,Produce
1323,246,1,68,51,46,12.55,640.05,5.0,8.0,2025-04-01 08:00:00,PO-00246,2025-04-01,2025-04-11,2025-04-13,RECEIVED,SGD,1,inventory.bot,4,Golden Harvest Grocers,GOLDEN-004,SKU-00068,PrimeChoice Chicken Breast,Meat
1324,246,2,14,64,61,15.12,967.68,2.0,8.0,2025-04-01 15:00:00,PO-00246,2025-04-01,2025-04-11,2025-04-13,RECEIVED,SGD,1,inventory.bot,4,Golden Harvest Grocers,GOLDEN-004,SKU-00014,CleanHome Paper Towels,Household
1325,246,3,90,48,48,12.33,591.84,5.0,8.0,2025-04-01 11:00:00,PO-00246,2025-04-01,2025-04-11,2025-04-13,RECEIVED,SGD,1,inventory.bot,4,Golden Harvest Grocers,GOLDEN-004,SKU-00090,PrimeChoice Minced Beef,Meat
1326,246,4,45,170,169,1.1,187.0,0.0,8.0,2025-04-01 16:00:00,PO-00246,2025-04-01,2025-04-11,2025-04-13,RECEIVED,SGD,1,inventory.bot,4,Golden Harvest Grocers,GOLDEN-004,SKU-00045,HappySnacks Potato Chips,Snacks
