sale_item_id,sale_id,product_id,line_number,base_unit_price,sale_unit_price,quantity,line_base_amount,line_sale_amount,line_discount_amount,tax_rate_pct,tax_amount,promotion_code,created_at
18395,3718,77,2,14.99,14.99,2,29.98,29.98,0,8,2.4,,20/12/2024 12:19
18396,3719,129,1,30.45,30.45,1,30.45,30.45,0,8,2.44,,28/10/2024 19:50
18397,3719,15,2,25.44,24.17,2,50.88,48.34,2.54,8,3.87,BULK5,28/10/2024 19:50
18398,3719,117,3,15.66,15.66,2,31.32,31.32,0,8,2.51,,28/10/2024 19:50
18399,3719,24,4,19.13,18.17,3,57.39,54.51,2.88,8,4.36,BULK5,28/10/2024 19:50
18400,3720,58,1,16.74,16.74,3,50.22,50.22,0,8,4.02,,30/10/2024 20:48
18401,3720,141,2,33.49,31.82,2,66.98,63.64,3.34,8,5.09,BULK5,30/10/2024 20:48
18402,3720,78,3,52.88,52.88,2,105.76,105.76,0,8,8.46,,30/10/2024 20:48
18403,3720,9,4,29.63,29.63,1,29.63,29.63,0,8,2.37,,30/10/2024 20:48
18404,3720,73,5,16.74,16.74,2,33.48,33.48,0,8,2.68,,30/10/2024 20:48
18405,3721,29,1,2.06,2.06,1,2.06,2.06,0,8,0.16,,21/3/2025 15:37
18406,3721,16,2,9.2,9.2,2,18.4,18.4,0,8,1.47,,21/3/2025 15:37
18407,3721,148,3,2.22,2.22,3,6.66,6.66,0,8,0.53,,21/3/2025 15:37
18408,3721,19,4,10.15,10.15,3,30.45,30.45,0,8,2.44,,21/3/2025 15:37
18409,3722,150,1,36.65,36.65,1,36.65,36.65,0,8,2.93,,10/3/2025 8:10
18410,3722,145,2,1.24,1.24,1,1.24,1.24,0,8,0.1,,10/3/2025 8:10
18411,3722,140,3,38.31,38.31,2,76.62,76.62,0,8,6.13,,10/3/2025 8:10
18412,3722,46,4,43.06,43.06,3,129.18,129.18,0,8,10.33,,10/3/2025 8:10
18413,3722,98,5,28.67,28.67,3,86.01,86.01,0,8,6.88,,10/3/2025 8:10
18414,3723,25,1,16.72,16.72,1,16.72,16.72,0,8,1.34,,2/4/2025 17:14
18415,3723,46,2,43.06,43.06,3,129.18,129.18,0,8,10.33,,2/4/2025 17:14
18416,3723,70,3,27.28,27.28,4,109.12,109.12,0,8,8.73,,2/4/2025 17:14
18417,3723,72,4,34.87,34.87,1,34.87,34.87,0,8,2.79,,2/4/2025 17:14
18418,3723,102,5,3.07,3.07,2,6.14,6.14,0,8,0.49,,2/4/2025 17:14
18419,3723,112,6,26.45,26.45,2,52.9,52.9,0,8,4.23,,2/4/2025 17:14
18420,3724,82,1,3.36,3.36,2,6.72,6.72,0,8,0.54,,18/2/2024 17:12
18421,3724,9,2,29.63,29.63,2,59.26,59.26,0,8,4.74,,18/2/2024 17:12
18422,3724,67,3,23.9,23.9,2,47.8,47.8,0,8,3.82,,18/2/2024 17:12
18423,3724,8,4,18.08,15.37,2,36.16,30.74,5.42,8,2.46,MEMBER15,18/2/2024 17:12
18424,3724,149,5,4.29,4.29,2,8.58,8.58,0,8,0.69,,18/2/2024 17:12
18425,3724,97,6,5.37,4.56,3,16.11,13.68,2.43,8,1.09,MEMBER15,18/2/2024 17:12
18426,3724,46,7,43.06,34.45,2,86.12,68.9,17.22,8,5.51,FLASH20,18/2/2024 17:12
18427,3725,78,1,52.88,52.88,1,52.88,52.88,0,8,4.23,,22/3/2024 9:27
18428,3725,107,2,16.85,16.85,3,50.55,50.55,0,8,4.04,,22/3/2024 9:27
18429,3726,5,1,1.64,1.64,2,3.28,3.28,0,8,0.26,,14/11/2024 13:41
18430,3726,139,2,14.95,14.95,3,44.85,44.85,0,8,3.59,,14/11/2024 13:41
18431,3726,20,3,26.18,26.18,3,78.54,78.54,0,8,6.28,,14/11/2024 13:41
18432,3726,59,4,9.75,9.75,2,19.5,19.5,0,8,1.56,,14/11/2024 13:41
18433,3727,36,1,35.49,33.72,2,70.98,67.44,3.54,8,5.4,BULK5,11/10/2024 13:01
18434,3727,29,2,2.06,2.06,1,2.06,2.06,0,8,0.16,,11/10/2024 13:01
18435,3727,17,3,18.3,18.3,2,36.6,36.6,0,8,2.93,,11/10/2024 13:01
18436,3727,115,4,2.28,2.28,2,4.56,4.56,0,8,0.36,,11/10/2024 13:01
18437,3728,73,1,16.74,15.9,2,33.48,31.8,1.68,8,2.54,WEEKEND5,26/5/2024 12:59
18438,3728,133,2,21.12,20.06,1,21.12,20.06,1.06,8,1.6,WEEKEND5,26/5/2024 12:59
18439,3728,141,3,33.49,33.49,3,100.47,100.47,0,8,8.04,,26/5/2024 12:59
18440,3728,97,4,5.37,4.56,4,21.48,18.24,3.24,8,1.46,MEMBER15,26/5/2024 12:59
18441,3728,18,5,9.35,8.88,2,18.7,17.76,0.94,8,1.42,WEEKEND5,26/5/2024 12:59
18442,3728,54,6,33.21,33.21,2,66.42,66.42,0,8,5.31,,26/5/2024 12:59
18443,3728,130,7,41.12,41.12,2,82.24,82.24,0,8,6.58,,26/5/2024 12:59
18444,3728,77,8,14.99,14.24,3,44.97,42.72,2.25,8,3.42,WEEKEND5,26/5/2024 12:59
18445,3728,70,9,27.28,25.92,3,81.84,77.76,4.08,8,6.22,WEEKEND5,26/5/2024 12:59
18446,3729,96,1,4.82,4.82,3,14.46,14.46,0,8,1.16,,16/5/2025 11:36
18447,3729,44,2,16.23,15.42,2,32.46,30.84,1.62,8,2.47,BULK5,16/5/2025 11:36
18448,3730,45,1,2.39,2.39,4,9.56,9.56,0,8,0.76,,27/5/2024 9:04
18449,3730,7,2,42.84,42.84,3,128.52,128.52,0,8,10.28,,27/5/2024 9:04
18450,3731,99,1,32.85,31.21,2,65.7,62.42,3.28,8,4.99,BULK5,19/3/2024 14:28
18451,3731,74,2,7.31,7.31,2,14.62,14.62,0,8,1.17,,19/3/2024 14:28
18452,3731,139,3,14.95,14.95,3,44.85,44.85,0,8,3.59,,19/3/2024 14:28
18453,3731,105,4,16.11,16.11,1,16.11,16.11,0,8,1.29,,19/3/2024 14:28
18454,3732,38,1,21.83,21.83,3,65.49,65.49,0,8,5.24,,11/6/2024 13:29
18455,3732,23,2,16.85,16.85,3,50.55,50.55,0,8,4.04,,11/6/2024 13:29
18456,3732,79,3,10.09,10.09,3,30.27,30.27,0,8,2.42,,11/6/2024 13:29
18457,3732,41,4,20.31,20.31,2,40.62,40.62,0,8,3.25,,11/6/2024 13:29
18458,3732,52,5,32.98,32.98,2,65.96,65.96,0,8,5.28,,11/6/2024 13:29
18459,3732,14,6,29.38,29.38,2,58.76,58.76,0,8,4.7,,11/6/2024 13:29
18460,3733,77,1,14.99,14.99,3,44.97,44.97,0,8,3.6,,30/10/2024 14:13
18461,3733,44,2,16.23,15.42,5,81.15,77.1,4.05,8,6.17,BULK5,30/10/2024 14:13
18462,3733,40,3,3.29,3.29,1,3.29,3.29,0,8,0.26,,30/10/2024 14:13
18463,3733,115,4,2.28,2.28,3,6.84,6.84,0,8,0.55,,30/10/2024 14:13
18464,3734,126,1,25.36,25.36,1,25.36,25.36,0,8,2.03,,19/3/2025 9:06
18465,3734,100,2,29.48,29.48,3,88.44,88.44,0,8,7.08,,19/3/2025 9:06
18466,3734,81,3,37.45,37.45,3,112.35,112.35,0,8,8.99,,19/3/2025 9:06
18467,3734,1,4,7.75,7.75,1,7.75,7.75,0,8,0.62,,19/3/2025 9:06
18468,3734,14,5,29.38,29.38,1,29.38,29.38,0,8,2.35,,19/3/2025 9:06
18469,3734,25,6,16.72,16.72,2,33.44,33.44,0,8,2.68,,19/3/2025 9:06
18470,3734,47,7,34.55,34.55,1,34.55,34.55,0,8,2.76,,19/3/2025 9:06
18471,3735,104,1,11.66,11.66,4,46.64,46.64,0,8,3.73,,11/6/2024 20:53
18472,3735,79,2,10.09,10.09,3,30.27,30.27,0,8,2.42,,11/6/2024 20:53
18473,3735,53,3,18.99,18.99,3,56.97,56.97,0,8,4.56,,11/6/2024 20:53
18474,3735,62,4,4.42,4.42,2,8.84,8.84,0,8,0.71,,11/6/2024 20:53
18475,3735,122,5,25.27,25.27,2,50.54,50.54,0,8,4.04,,11/6/2024 20:53
18476,3736,96,1,4.82,4.82,1,4.82,4.82,0,8,0.39,,1/4/2024 17:57
18477,3736,29,2,2.06,2.06,3,6.18,6.18,0,8,0.49,,1/4/2024 17:57
18478,3736,130,3,41.12,41.12,1,41.12,41.12,0,8,3.29,,1/4/2024 17:57
18479,3736,141,4,33.49,33.49,4,133.96,133.96,0,8,10.72,,1/4/2024 17:57
18480,3736,87,5,1.89,1.8,2,3.78,3.6,0.18,8,0.29,BULK5,1/4/2024 17:57
18481,3736,112,6,26.45,26.45,1,26.45,26.45,0,8,2.12,,1/4/2024 17:57
18482,3737,74,1,7.31,7.31,2,14.62,14.62,0,8,1.17,,3/1/2025 10:46
18483,3737,122,2,25.27,25.27,1,25.27,25.27,0,8,2.02,,3/1/2025 10:46
18484,3738,30,1,11.93,11.93,1,11.93,11.93,0,8,0.95,,15/2/2024 13:06
18485,3738,138,2,71.21,71.21,2,142.42,142.42,0,8,11.39,,15/2/2024 13:06
18486,3738,45,3,2.39,2.39,2,4.78,4.78,0,8,0.38,,15/2/2024 13:06
18487,3738,132,4,27.3,25.93,2,54.6,51.86,2.74,8,4.15,BULK5,15/2/2024 13:06
18488,3738,115,5,2.28,2.28,3,6.84,6.84,0,8,0.55,,15/2/2024 13:06
18489,3738,50,6,3.43,3.43,3,10.29,10.29,0,8,0.82,,15/2/2024 13:06
18490,3739,69,1,5.38,5.38,2,10.76,10.76,0,8,0.86,,13/3/2025 19:31
18491,3739,20,2,26.18,26.18,1,26.18,26.18,0,8,2.09,,13/3/2025 19:31
18492,3739,46,3,43.06,43.06,4,172.24,172.24,0,8,13.78,,13/3/2025 19:31
18493,3739,147,4,11.76,11.76,4,47.04,47.04,0,8,3.76,,13/3/2025 19:31
18494,3739,148,5,2.22,2.22,2,4.44,4.44,0,8,0.36,,13/3/2025 19:31
18495,3740,5,1,1.64,1.56,1,1.64,1.56,0.08,8,0.12,BULK5,1/2/2024 15:06
18496,3740,105,2,16.11,16.11,3,48.33,48.33,0,8,3.87,,1/2/2024 15:06
18497,3740,114,3,35.1,35.1,3,105.3,105.3,0,8,8.42,,1/2/2024 15:06
18498,3740,45,4,2.39,2.39,2,4.78,4.78,0,8,0.38,,1/2/2024 15:06
18499,3740,148,5,2.22,2.22,3,6.66,6.66,0,8,0.53,,1/2/2024 15:06
18500,3741,33,1,21.53,21.53,1,21.53,21.53,0,8,1.72,,3/3/2025 10:34
18501,3741,142,2,4.02,4.02,1,4.02,4.02,0,8,0.32,,3/3/2025 10:34
18502,3741,112,3,26.45,26.45,2,52.9,52.9,0,8,4.23,,3/3/2025 10:34
18503,3741,146,4,11.07,11.07,3,33.21,33.21,0,8,2.66,,3/3/2025 10:34
18504,3741,55,5,45.01,42.76,2,90.02,85.52,4.5,8,6.84,BULK5,3/3/2025 10:34
18505,3741,2,6,24.41,24.41,3,73.23,73.23,0,8,5.86,,3/3/2025 10:34
18506,3741,31,7,28.96,27.51,3,86.88,82.53,4.35,8,6.6,BULK5,3/3/2025 10:34
18507,3742,63,1,7.17,6.81,1,7.17,6.81,0.36,8,0.54,WEEKEND5,3/2/2024 20:13
18508,3742,77,2,14.99,14.24,1,14.99,14.24,0.75,8,1.14,WEEKEND5,3/2/2024 20:13
18509,3742,40,3,3.29,2.8,2,6.58,5.6,0.98,8,0.45,MEMBER15,3/2/2024 20:13
18510,3742,94,4,26.41,26.41,1,26.41,26.41,0,8,2.11,,3/2/2024 20:13
18511,3742,126,5,25.36,24.09,3,76.08,72.27,3.81,8,5.78,WEEKEND5,3/2/2024 20:13
18512,3742,125,6,9.57,9.57,2,19.14,19.14,0,8,1.53,,3/2/2024 20:13
18513,3742,133,7,21.12,20.06,1,21.12,20.06,1.06,8,1.6,WEEKEND5,3/2/2024 20:13
18514,3743,15,1,25.44,25.44,1,25.44,25.44,0,8,2.04,,5/3/2025 13:16
18515,3743,29,2,2.06,2.06,3,6.18,6.18,0,8,0.49,,5/3/2025 13:16
18516,3743,31,3,28.96,28.96,2,57.92,57.92,0,8,4.63,,5/3/2025 13:16
18517,3743,65,4,33.12,33.12,1,33.12,33.12,0,8,2.65,,5/3/2025 13:16
18518,3743,56,5,11.4,11.4,1,11.4,11.4,0,8,0.91,,5/3/2025 13:16
18519,3743,60,6,56.7,56.7,1,56.7,56.7,0,8,4.54,,5/3/2025 13:16
18520,3744,111,1,10.39,10.39,2,20.78,20.78,0,8,1.66,,21/1/2025 17:16
18521,3744,78,2,52.88,52.88,1,52.88,52.88,0,8,4.23,,21/1/2025 17:16
18522,3744,124,3,41.98,41.98,2,83.96,83.96,0,8,6.72,,21/1/2025 17:16
18523,3744,146,4,11.07,10.52,4,44.28,42.08,2.2,8,3.37,BULK5,21/1/2025 17:16
18524,3744,127,5,18.2,18.2,1,18.2,18.2,0,8,1.46,,21/1/2025 17:16
18525,3744,82,6,3.36,3.36,2,6.72,6.72,0,8,0.54,,21/1/2025 17:16
18526,3744,55,7,45.01,45.01,2,90.02,90.02,0,8,7.2,,21/1/2025 17:16
18527,3745,118,1,13.27,13.27,1,13.27,13.27,0,8,1.06,,20/3/2025 16:46
18528,3745,52,2,32.98,32.98,1,32.98,32.98,0,8,2.64,,20/3/2025 16:46
18529,3745,123,3,32.48,30.86,1,32.48,30.86,1.62,8,2.47,BULK5,20/3/2025 16:46
18530,3745,121,4,7.48,7.48,2,14.96,14.96,0,8,1.2,,20/3/2025 16:46
18531,3746,61,1,19.69,18.71,3,59.07,56.13,2.94,8,4.49,BULK5,11/3/2024 20:48
18532,3746,113,2,14.31,13.59,1,14.31,13.59,0.72,8,1.09,BULK5,11/3/2024 20:48
18533,3746,41,3,20.31,20.31,1,20.31,20.31,0,8,1.62,,11/3/2024 20:48
18534,3746,6,4,26.17,24.86,3,78.51,74.58,3.93,8,5.97,BULK5,11/3/2024 20:48
18535,3746,32,5,44.22,44.22,3,132.66,132.66,0,8,10.61,,11/3/2024 20:48
18536,3747,125,1,9.57,9.57,2,19.14,19.14,0,8,1.53,,20/4/2025 15:46
18537,3747,137,2,14.84,12.61,2,29.68,25.22,4.46,8,2.02,MEMBER15,20/4/2025 15:46
18538,3747,77,3,14.99,12.74,2,29.98,25.48,4.5,8,2.04,MEMBER15,20/4/2025 15:46
18539,3747,27,4,39.81,37.82,3,119.43,113.46,5.97,8,9.08,WEEKEND5,20/4/2025 15:46
18540,3747,50,5,3.43,3.43,2,6.86,6.86,0,8,0.55,,20/4/2025 15:46
18541,3747,117,6,15.66,15.66,3,46.98,46.98,0,8,3.76,,20/4/2025 15:46
18542,3747,51,7,27.72,27.72,3,83.16,83.16,0,8,6.65,,20/4/2025 15:46
18543,3748,4,1,34.9,34.9,3,104.7,104.7,0,8,8.38,,3/2/2024 16:59
18544,3748,57,2,31.56,31.56,2,63.12,63.12,0,8,5.05,,3/2/2024 16:59
18545,3748,73,3,16.74,14.23,1,16.74,14.23,2.51,8,1.14,MEMBER15,3/2/2024 16:59
18546,3748,20,4,26.18,22.25,3,78.54,66.75,11.79,8,5.34,MEMBER15,3/2/2024 16:59
18547,3748,67,5,23.9,23.9,2,47.8,47.8,0,8,3.82,,3/2/2024 16:59
18548,3748,121,6,7.48,7.48,2,14.96,14.96,0,8,1.2,,3/2/2024 16:59
18549,3749,108,1,53.8,53.8,2,107.6,107.6,0,8,8.61,,31/7/2024 16:26
18550,3749,42,2,12.73,12.09,2,25.46,24.18,1.28,8,1.93,BULK5,31/7/2024 16:26
18551,3749,50,3,3.43,3.26,2,6.86,6.52,0.34,8,0.52,BULK5,31/7/2024 16:26
18552,3749,146,4,11.07,11.07,5,55.35,55.35,0,8,4.43,,31/7/2024 16:26
18553,3749,133,5,21.12,21.12,3,63.36,63.36,0,8,5.07,,31/7/2024 16:26
18554,3750,57,1,31.56,31.56,2,63.12,63.12,0,8,5.05,,11/7/2024 22:33
18555,3750,13,2,35.09,35.09,2,70.18,70.18,0,8,5.61,,11/7/2024 22:33
18556,3750,130,3,41.12,41.12,1,41.12,41.12,0,8,3.29,,11/7/2024 22:33
18557,3750,32,4,44.22,44.22,3,132.66,132.66,0,8,10.61,,11/7/2024 22:33
18558,3750,67,5,23.9,22.7,1,23.9,22.7,1.2,8,1.82,BULK5,11/7/2024 22:33
18559,3751,130,1,41.12,41.12,1,41.12,41.12,0,8,3.29,,26/4/2024 14:57
18560,3751,27,2,39.81,37.82,1,39.81,37.82,1.99,8,3.03,BULK5,26/4/2024 14:57
18561,3751,101,3,24.88,24.88,2,49.76,49.76,0,8,3.98,,26/4/2024 14:57
18562,3752,118,1,13.27,13.27,1,13.27,13.27,0,8,1.06,,20/12/2024 9:33
18563,3752,52,2,32.98,31.33,2,65.96,62.66,3.3,8,5.01,BULK5,20/12/2024 9:33
18564,3752,135,3,15.99,15.99,2,31.98,31.98,0,8,2.56,,20/12/2024 9:33
18565,3752,141,4,33.49,33.49,1,33.49,33.49,0,8,2.68,,20/12/2024 9:33
18566,3752,5,5,1.64,1.64,1,1.64,1.64,0,8,0.13,,20/12/2024 9:33
18567,3752,44,6,16.23,15.42,2,32.46,30.84,1.62,8,2.47,BULK5,20/12/2024 9:33
18568,3752,37,7,50.04,50.04,1,50.04,50.04,0,8,4,,20/12/2024 9:33
18569,3753,101,1,24.88,23.64,2,49.76,47.28,2.48,8,3.78,WEEKEND5,23/3/2025 14:29
18570,3753,23,2,16.85,14.32,2,33.7,28.64,5.06,8,2.29,MEMBER15,23/3/2025 14:29
18571,3753,102,3,3.07,2.92,1,3.07,2.92,0.15,8,0.23,WEEKEND5,23/3/2025 14:29
18572,3753,108,4,53.8,53.8,2,107.6,107.6,0,8,8.61,,23/3/2025 14:29
18573,3754,133,1,21.12,21.12,1,21.12,21.12,0,8,1.69,,25/5/2025 16:13
18574,3754,63,2,7.17,7.17,1,7.17,7.17,0,8,0.57,,25/5/2025 16:13
18575,3754,45,3,2.39,2.15,2,4.78,4.3,0.48,8,0.34,PROMO10,25/5/2025 16:13
18576,3754,71,4,32.36,30.74,2,64.72,61.48,3.24,8,4.92,WEEKEND5,25/5/2025 16:13
18577,3754,10,5,28.73,28.73,2,57.46,57.46,0,8,4.6,,25/5/2025 16:13
18578,3754,120,6,23.58,23.58,3,70.74,70.74,0,8,5.66,,25/5/2025 16:13
18579,3754,94,7,26.41,26.41,1,26.41,26.41,0,8,2.11,,25/5/2025 16:13
18580,3755,106,1,5.43,5.43,3,16.29,16.29,0,8,1.3,,29/10/2024 17:50
18581,3755,115,2,2.28,2.28,3,6.84,6.84,0,8,0.55,,29/10/2024 17:50
18582,3756,107,1,16.85,16.85,4,67.4,67.4,0,8,5.39,,26/7/2024 15:33
18583,3756,38,2,21.83,21.83,2,43.66,43.66,0,8,3.49,,26/7/2024 15:33
18584,3756,118,3,13.27,13.27,3,39.81,39.81,0,8,3.18,,26/7/2024 15:33
18585,3756,10,4,28.73,28.73,3,86.19,86.19,0,8,6.9,,26/7/2024 15:33
18586,3756,57,5,31.56,31.56,2,63.12,63.12,0,8,5.05,,26/7/2024 15:33
18587,3757,1,1,7.75,7.36,2,15.5,14.72,0.78,8,1.18,BULK5,4/7/2024 18:55
18588,3757,25,2,16.72,16.72,2,33.44,33.44,0,8,2.68,,4/7/2024 18:55
18589,3757,47,3,34.55,34.55,2,69.1,69.1,0,8,5.53,,4/7/2024 18:55
18590,3757,73,4,16.74,16.74,1,16.74,16.74,0,8,1.34,,4/7/2024 18:55
18591,3757,144,5,23.78,23.78,3,71.34,71.34,0,8,5.71,,4/7/2024 18:55
18592,3757,3,6,17.16,17.16,2,34.32,34.32,0,8,2.75,,4/7/2024 18:55
18593,3757,89,7,25.96,25.96,2,51.92,51.92,0,8,4.15,,4/7/2024 18:55
18594,3758,73,1,16.74,16.74,2,33.48,33.48,0,8,2.68,,11/7/2024 13:47
18595,3758,74,2,7.31,7.31,4,29.24,29.24,0,8,2.34,,11/7/2024 13:47
18596,3758,107,3,16.85,16.01,2,33.7,32.02,1.68,8,2.56,BULK5,11/7/2024 13:47
18597,3758,148,4,2.22,2.22,2,4.44,4.44,0,8,0.36,,11/7/2024 13:47
18598,3759,129,1,30.45,30.45,3,91.35,91.35,0,8,7.31,,5/1/2025 16:45
18599,3759,99,2,32.85,32.85,1,32.85,32.85,0,8,2.63,,5/1/2025 16:45
18600,3759,81,3,37.45,33.71,3,112.35,101.13,11.22,8,8.09,PROMO10,5/1/2025 16:45
18601,3759,124,4,41.98,41.98,2,83.96,83.96,0,8,6.72,,5/1/2025 16:45
18602,3759,52,5,32.98,29.68,3,98.94,89.04,9.9,8,7.12,PROMO10,5/1/2025 16:45
18603,3759,98,6,28.67,27.24,1,28.67,27.24,1.43,8,2.18,WEEKEND5,5/1/2025 16:45
18604,3759,122,7,25.27,25.27,2,50.54,50.54,0,8,4.04,,5/1/2025 16:45
18605,3759,65,8,33.12,31.46,1,33.12,31.46,1.66,8,2.52,WEEKEND5,5/1/2025 16:45
18606,3759,100,9,29.48,23.58,3,88.44,70.74,17.7,8,5.66,FLASH20,5/1/2025 16:45
18607,3760,110,1,13.61,13.61,1,13.61,13.61,0,8,1.09,,13/10/2024 17:43
18608,3760,6,2,26.17,26.17,2,52.34,52.34,0,8,4.19,,13/10/2024 17:43
18609,3760,72,3,34.87,33.13,3,104.61,99.39,5.22,8,7.95,WEEKEND5,13/10/2024 17:43
18610,3760,137,4,14.84,14.1,1,14.84,14.1,0.74,8,1.13,WEEKEND5,13/10/2024 17:43
18611,3760,21,5,41.36,41.36,2,82.72,82.72,0,8,6.62,,13/10/2024 17:43
18612,3760,129,6,30.45,24.36,3,91.35,73.08,18.27,8,5.85,FLASH20,13/10/2024 17:43
18613,3760,103,7,31.2,29.64,1,31.2,29.64,1.56,8,2.37,WEEKEND5,13/10/2024 17:43
18614,3760,56,8,11.4,9.12,3,34.2,27.36,6.84,8,2.19,FLASH20,13/10/2024 17:43
18615,3761,80,1,4.51,4.51,1,4.51,4.51,0,8,0.36,,7/5/2025 13:40
18616,3761,74,2,7.31,7.31,3,21.93,21.93,0,8,1.75,,7/5/2025 13:40
18617,3761,120,3,23.58,23.58,2,47.16,47.16,0,8,3.77,,7/5/2025 13:40
18618,3761,89,4,25.96,25.96,4,103.84,103.84,0,8,8.31,,7/5/2025 13:40
18619,3761,63,5,7.17,7.17,1,7.17,7.17,0,8,0.57,,7/5/2025 13:40
18620,3761,41,6,20.31,19.29,1,20.31,19.29,1.02,8,1.54,BULK5,7/5/2025 13:40
18621,3762,42,1,12.73,12.73,1,12.73,12.73,0,8,1.02,,8/8/2024 20:31
18622,3762,119,2,4.45,4.45,4,17.8,17.8,0,8,1.42,,8/8/2024 20:31
18623,3762,20,3,26.18,26.18,1,26.18,26.18,0,8,2.09,,8/8/2024 20:31
18624,3762,71,4,32.36,30.74,1,32.36,30.74,1.62,8,2.46,BULK5,8/8/2024 20:31
18625,3762,129,5,30.45,30.45,2,60.9,60.9,0,8,4.87,,8/8/2024 20:31
18626,3762,62,6,4.42,4.42,1,4.42,4.42,0,8,0.35,,8/8/2024 20:31
18627,3762,7,7,42.84,42.84,3,128.52,128.52,0,8,10.28,,8/8/2024 20:31
18628,3763,127,1,18.2,18.2,1,18.2,18.2,0,8,1.46,,18/8/2024 19:15
18629,3763,80,2,4.51,4.06,5,22.55,20.3,2.25,8,1.62,PROMO10,18/8/2024 19:15
18630,3763,59,3,9.75,8.29,2,19.5,16.58,2.92,8,1.33,MEMBER15,18/8/2024 19:15
18631,3763,71,4,32.36,32.36,1,32.36,32.36,0,8,2.59,,18/8/2024 19:15
18632,3763,11,5,14.55,14.55,2,29.1,29.1,0,8,2.33,,18/8/2024 19:15
18633,3763,7,6,42.84,40.7,3,128.52,122.1,6.42,8,9.77,WEEKEND5,18/8/2024 19:15
18634,3763,81,7,37.45,33.71,4,149.8,134.84,14.96,8,10.79,PROMO10,18/8/2024 19:15
18635,3764,100,1,29.48,29.48,2,58.96,58.96,0,8,4.72,,15/5/2024 22:32
18636,3764,145,2,1.24,1.24,4,4.96,4.96,0,8,0.4,,15/5/2024 22:32
18637,3764,42,3,12.73,12.09,1,12.73,12.09,0.64,8,0.97,BULK5,15/5/2024 22:32
18638,3764,117,4,15.66,15.66,4,62.64,62.64,0,8,5.01,,15/5/2024 22:32
18639,3765,123,1,32.48,32.48,1,32.48,32.48,0,8,2.6,,3/10/2024 19:37
18640,3765,42,2,12.73,12.73,1,12.73,12.73,0,8,1.02,,3/10/2024 19:37
18641,3765,92,3,4.93,4.68,1,4.93,4.68,0.25,8,0.37,BULK5,3/10/2024 19:37
18642,3765,120,4,23.58,23.58,3,70.74,70.74,0,8,5.66,,3/10/2024 19:37
18643,3765,15,5,25.44,25.44,1,25.44,25.44,0,8,2.04,,3/10/2024 19:37
18644,3766,76,1,52.38,52.38,2,104.76,104.76,0,8,8.38,,15/3/2024 11:30
18645,3766,47,2,34.55,34.55,1,34.55,34.55,0,8,2.76,,15/3/2024 11:30
18646,3766,93,3,8.17,7.76,1,8.17,7.76,0.41,8,0.62,BULK5,15/3/2024 11:30
18647,3766,123,4,32.48,32.48,1,32.48,32.48,0,8,2.6,,15/3/2024 11:30
18648,3766,105,5,16.11,16.11,2,32.22,32.22,0,8,2.58,,15/3/2024 11:30
18649,3766,56,6,11.4,10.83,2,22.8,21.66,1.14,8,1.73,BULK5,15/3/2024 11:30
18650,3767,58,1,16.74,16.74,3,50.22,50.22,0,8,4.02,,28/1/2025 17:06
18651,3767,33,2,21.53,21.53,3,64.59,64.59,0,8,5.17,,28/1/2025 17:06
18652,3767,22,3,8.99,8.54,2,17.98,17.08,0.9,8,1.37,BULK5,28/1/2025 17:06
18653,3767,14,4,29.38,29.38,2,58.76,58.76,0,8,4.7,,28/1/2025 17:06
18654,3767,75,5,21.35,21.35,1,21.35,21.35,0,8,1.71,,28/1/2025 17:06
18655,3767,129,6,30.45,30.45,4,121.8,121.8,0,8,9.74,,28/1/2025 17:06
18656,3768,58,1,16.74,15.9,1,16.74,15.9,0.84,8,1.27,BULK5,9/5/2025 17:29
18657,3768,48,2,20.57,20.57,1,20.57,20.57,0,8,1.65,,9/5/2025 17:29
18658,3768,79,3,10.09,9.59,3,30.27,28.77,1.5,8,2.3,BULK5,9/5/2025 17:29
18659,3768,77,4,14.99,14.99,1,14.99,14.99,0,8,1.2,,9/5/2025 17:29
18660,3768,30,5,11.93,11.93,1,11.93,11.93,0,8,0.95,,9/5/2025 17:29
18661,3769,147,1,11.76,11.17,3,35.28,33.51,1.77,8,2.68,BULK5,2/2/2024 15:32
18662,3769,91,2,28.49,28.49,1,28.49,28.49,0,8,2.28,,2/2/2024 15:32
18663,3769,77,3,14.99,14.99,2,29.98,29.98,0,8,2.4,,2/2/2024 15:32
18664,3769,4,4,34.9,34.9,3,104.7,104.7,0,8,8.38,,2/2/2024 15:32
18665,3770,36,1,35.49,33.72,3,106.47,101.16,5.31,8,8.09,WEEKEND5,9/11/2024 13:21
18666,3770,72,2,34.87,34.87,1,34.87,34.87,0,8,2.79,,9/11/2024 13:21
18667,3770,125,3,9.57,9.57,3,28.71,28.71,0,8,2.3,,9/11/2024 13:21
18668,3770,106,4,5.43,5.16,3,16.29,15.48,0.81,8,1.24,WEEKEND5,9/11/2024 13:21
18669,3770,59,5,9.75,9.75,2,19.5,19.5,0,8,1.56,,9/11/2024 13:21
18670,3770,5,6,1.64,1.64,2,3.28,3.28,0,8,0.26,,9/11/2024 13:21
18671,3770,58,7,16.74,14.23,3,50.22,42.69,7.53,8,3.42,MEMBER15,9/11/2024 13:21
18672,3771,27,1,39.81,39.81,2,79.62,79.62,0,8,6.37,,27/1/2024 11:04
